code_module,gender_bin,disability_bin,age_numeric,edu_numeric,imd_numeric,num_of_prev_attempts,studied_credits,days_to_start,registered_early,at_risk,avg_score,num_submitted,num_failed,submission_rate,avg_tma_score,avg_cma_score,avg_days_late,total_clicks,active_days,avg_clicks_per_day,quiz_clicks,forumng_clicks,resource_clicks,clicked_before_start,module_total_assessments
BBB,1,0,1,1,70.0,0,60,23.0,0,1,77.75,4.0,0.0,0.6666666666666666,77.75,0.0,8.5,65.0,10.0,6.5,0.0,0.0,3.0,1.0,6
BBB,0,1,0,1,10.0,0,120,66.0,1,1,75.0,1.0,0.0,0.08333333333333333,75.0,0.0,-1.0,42.0,7.0,6.0,2.0,2.0,13.0,1.0,12
DDD,0,0,0,2,30.0,0,120,45.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
FFF,1,0,0,1,20.0,0,60,21.0,0,1,67.08333333333333,12.0,0.0,0.9230769230769231,67.4,66.85714285714286,-9.916666666666666,1981.0,90.0,22.01,708.0,109.0,33.0,1.0,13
EEE,1,0,1,1,90.0,0,60,52.0,1,1,80.25,4.0,0.0,0.8,80.25,0.0,-1.75,2748.0,156.0,17.62,133.0,1403.0,18.0,1.0,5
CCC,0,0,0,2,50.0,0,90,29.0,0,0,92.8,5.0,0.0,0.5,0.0,92.5,3.25,1934.0,116.0,16.67,1048.0,69.0,108.0,1.0,10
CCC,0,0,0,2,60.0,0,90,34.0,1,0,81.53333333333333,15.0,0.0,1.0,81.22222222222223,83.75,-2.5,5456.0,158.0,34.53,1454.0,643.0,341.0,1.0,10
BBB,0,0,0,1,80.0,0,60,32.0,1,0,72.8,10.0,0.0,0.8333333333333334,61.6,84.0,2.9,360.0,10.0,36.0,67.0,47.0,13.0,0.0,12
BBB,0,0,1,2,60.0,0,120,71.0,1,0,68.0,5.0,1.0,0.8333333333333334,68.0,0.0,-6.2,1501.0,85.0,17.66,130.0,312.0,18.0,1.0,6
FFF,1,0,0,1,20.0,0,120,44.0,1,1,55.0,4.0,0.0,0.3076923076923077,49.333333333333336,72.0,-54.0,744.0,28.0,26.57,89.0,229.0,19.0,0.0,13
DDD,1,0,0,1,30.0,0,120,28.0,0,0,65.42857142857143,7.0,0.0,1.0,64.16666666666667,0.0,-5.857142857142857,1201.0,100.0,12.01,0.0,320.0,37.0,1.0,7
CCC,1,0,0,0,20.0,0,120,16.0,0,1,47.0,6.0,2.0,0.6,55.0,43.0,5.0,665.0,58.0,11.47,243.0,15.0,59.0,0.0,10
AAA,0,0,1,2,90.0,0,60,123.0,1,0,69.6,5.0,0.0,0.8333333333333334,69.6,0.0,1.0,1146.0,78.0,14.69,0.0,342.0,9.0,1.0,6
BBB,0,0,0,3,40.0,1,120,64.0,1,1,72.375,8.0,0.0,0.6666666666666666,74.75,70.0,7.375,130.0,10.0,13.0,50.0,4.0,9.0,1.0,12
GGG,0,0,1,1,90.0,0,30,67.0,1,1,84.5,6.0,0.0,0.6,57.5,98.0,-48.666666666666664,325.0,24.0,13.54,104.0,20.0,19.0,1.0,10
DDD,1,0,1,4,80.0,0,60,22.0,0,0,87.5,14.0,0.0,1.0,84.16666666666667,90.85714285714286,-1.4285714285714286,2084.0,161.0,12.94,0.0,272.0,166.0,1.0,14
DDD,1,0,0,1,90.0,0,120,48.0,1,0,70.85714285714286,7.0,0.0,1.0,69.66666666666667,0.0,1.1666666666666667,718.0,66.0,10.88,0.0,125.0,32.0,1.0,7
BBB,0,0,1,1,40.0,0,60,56.0,1,1,1.0,1.0,1.0,0.16666666666666666,1.0,0.0,-4.0,126.0,4.0,31.5,0.0,17.0,4.0,0.0,6
BBB,0,0,0,2,0.0,0,90,107.0,1,0,81.81818181818181,11.0,0.0,0.9166666666666666,80.0,84.0,1.5454545454545454,9301.0,242.0,38.43,161.0,7525.0,64.0,1.0,12
DDD,1,0,0,1,10.0,0,120,81.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.5,0.0,0.0,0.0,1.0,7
BBB,0,0,0,2,60.0,0,120,73.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
FFF,1,0,0,1,90.0,0,60,44.0,1,1,45.5,4.0,2.0,0.3076923076923077,45.5,0.0,-0.75,607.0,20.0,30.35,32.0,6.0,19.0,0.0,13
BBB,0,0,0,2,60.0,0,60,45.0,1,0,87.54545454545455,11.0,0.0,0.9166666666666666,80.5,96.0,1.5454545454545454,511.0,55.0,9.29,102.0,221.0,15.0,1.0,12
DDD,1,0,0,2,60.0,0,60,51.0,1,0,63.714285714285715,7.0,1.0,1.0,67.33333333333333,0.0,0.8333333333333334,600.0,68.0,8.82,0.0,171.0,26.0,1.0,7
CCC,1,1,0,1,10.0,0,150,154.0,1,0,63.6875,16.0,1.0,1.0,57.3,88.25,0.7857142857142857,4582.0,212.0,21.61,1390.0,646.0,731.0,1.0,10
EEE,1,1,0,1,90.0,0,60,207.0,1,1,90.0,1.0,0.0,0.2,0.0,90.0,2.0,415.0,7.0,59.29,260.0,12.0,10.0,1.0,5
BBB,0,0,0,1,80.0,0,120,57.0,1,0,72.4,5.0,0.0,0.8333333333333334,72.4,0.0,-9.4,916.0,43.0,21.3,115.0,7.0,23.0,1.0,6
FFF,1,0,0,2,30.0,0,60,60.0,1,1,86.0,2.0,0.0,0.15384615384615385,84.0,88.0,-108.5,1213.0,37.0,32.78,280.0,113.0,20.0,1.0,13
FFF,1,0,1,2,90.0,0,120,30.0,0,0,84.08333333333333,12.0,0.0,0.9230769230769231,83.4,84.57142857142857,-34.5,4536.0,151.0,30.04,607.0,477.0,40.0,1.0,13
GGG,0,1,0,2,50.0,0,30,85.0,1,0,54.375,8.0,3.0,0.8,37.5,60.0,-37.75,585.0,31.0,18.87,163.0,5.0,28.0,1.0,10
BBB,0,0,1,2,30.0,0,300,92.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
DDD,1,0,0,1,90.0,3,120,28.0,0,0,65.4,10.0,1.0,0.7142857142857143,67.0,66.0,2.3,479.0,39.0,12.28,0.0,139.0,21.0,1.0,14
FFF,1,0,0,2,40.0,1,220,39.0,1,0,84.16666666666667,12.0,0.0,0.9230769230769231,88.6,81.0,-69.91666666666667,2284.0,88.0,25.95,701.0,481.0,19.0,1.0,13
DDD,0,0,1,3,30.0,1,150,199.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
EEE,1,1,0,2,40.0,0,60,24.0,0,0,91.6923076923077,13.0,0.0,1.0,92.875,93.25,0.6666666666666666,1992.0,91.0,21.89,402.0,29.0,103.0,1.0,5
BBB,0,0,0,1,10.0,0,60,146.0,1,0,76.8,10.0,0.0,0.8333333333333334,73.6,80.0,0.5,434.0,39.0,11.13,94.0,187.0,10.0,1.0,12
BBB,0,0,0,1,30.0,2,60,28.0,0,1,71.33333333333333,3.0,0.0,0.25,57.0,100.0,0.3333333333333333,133.0,18.0,7.39,13.0,61.0,3.0,1.0,12
BBB,0,0,0,1,60.0,0,60,18.0,0,0,92.6,10.0,0.0,0.8333333333333334,91.0,95.0,4.6,567.0,40.0,14.18,67.0,319.0,25.0,1.0,12
CCC,1,0,1,2,50.0,0,60,22.0,0,0,92.22222222222223,9.0,0.0,0.9,92.5,95.5,-3.625,5723.0,173.0,33.08,2965.0,447.0,166.0,1.0,10
DDD,0,0,1,1,40.0,0,60,24.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,7
DDD,1,1,0,1,30.0,2,90,81.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,9.0,23.11,0.0,0.0,27.0,1.0,7
DDD,1,0,0,3,50.0,0,60,15.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,8.0,14.5,0.0,46.0,4.0,1.0,7
BBB,0,0,1,1,70.0,0,60,25.0,0,0,79.18181818181819,11.0,0.0,0.9166666666666666,65.16666666666667,96.0,1.9090909090909092,1157.0,57.0,20.3,106.0,473.0,91.0,1.0,12
DDD,1,0,0,2,50.0,0,150,101.0,1,1,74.33333333333333,3.0,0.0,0.42857142857142855,74.33333333333333,0.0,0.3333333333333333,216.0,29.0,7.45,0.0,59.0,15.0,1.0,7
GGG,0,0,0,1,70.0,1,30,45.0,1,0,64.88888888888889,9.0,0.0,0.9,61.333333333333336,66.66666666666667,-3.3333333333333335,302.0,16.0,18.88,90.0,81.0,17.0,0.0,10
DDD,0,1,0,1,0.0,0,180,61.0,1,1,90.0,2.0,0.0,0.2857142857142857,90.0,0.0,57.0,816.0,70.0,11.66,0.0,190.0,56.0,1.0,7
CCC,1,0,0,2,0.0,1,150,9.0,0,0,57.90909090909091,11.0,3.0,1.0,65.0,50.0,-8.7,516.0,61.0,8.46,130.0,44.0,64.0,1.0,10
DDD,1,0,0,1,50.0,0,60,29.0,0,1,76.0,1.0,0.0,0.14285714285714285,76.0,0.0,13.0,404.0,16.0,25.25,0.0,0.0,39.0,0.0,7
DDD,0,0,1,2,0.0,0,120,156.0,1,0,54.125,16.0,2.0,1.0,60.4,46.5,6.866666666666666,2103.0,136.0,15.46,399.0,339.0,91.0,1.0,7
DDD,0,1,0,2,50.0,0,60,23.0,0,1,53.5,4.0,0.0,0.2857142857142857,64.5,42.5,0.0,647.0,41.0,15.78,0.0,167.0,59.0,1.0,14
DDD,1,0,0,3,60.0,0,60,16.0,0,1,90.33333333333333,6.0,0.0,0.42857142857142855,91.0,89.66666666666667,-0.16666666666666666,1694.0,81.0,20.91,0.0,343.0,70.0,1.0,14
DDD,1,0,0,1,0.0,0,220,45.0,1,1,37.5,2.0,1.0,0.2857142857142857,37.5,0.0,3.0,148.0,19.0,7.79,0.0,19.0,6.0,1.0,7
CCC,1,0,0,2,30.0,0,120,135.0,1,1,67.0,1.0,0.0,0.1,0.0,67.0,3.0,36.0,2.0,18.0,21.0,7.0,0.0,1.0,10
EEE,1,0,0,2,80.0,0,30,100.0,1,0,70.38461538461539,13.0,1.0,1.0,76.875,67.5,1.75,5261.0,126.0,41.75,683.0,2414.0,127.0,1.0,5
DDD,0,1,0,2,50.0,1,90,19.0,0,0,76.33333333333333,6.0,0.0,0.8571428571428571,77.4,0.0,-1.1666666666666667,548.0,42.0,13.05,0.0,207.0,15.0,1.0,7
EEE,1,0,0,2,60.0,0,60,128.0,1,0,70.75,4.0,0.0,0.8,70.75,0.0,-1.75,2048.0,125.0,16.38,197.0,289.0,4.0,1.0,5
FFF,1,0,0,3,40.0,0,120,23.0,0,0,61.05263157894737,19.0,2.0,1.0,57.125,64.5,-11.11111111111111,3854.0,71.0,54.28,2684.0,104.0,57.0,1.0,13
BBB,0,0,0,3,30.0,0,90,85.0,1,1,84.0,3.0,0.0,0.25,86.0,80.0,-1.3333333333333333,338.0,30.0,11.27,26.0,7.0,61.0,1.0,12
BBB,1,0,0,2,0.0,0,60,86.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
DDD,1,0,1,1,90.0,0,60,157.0,1,0,81.42857142857143,7.0,0.0,1.0,82.0,0.0,-1.0,1030.0,104.0,9.9,0.0,79.0,108.0,1.0,7
BBB,0,0,0,2,10.0,0,60,123.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
BBB,0,0,0,2,70.0,0,60,31.0,1,0,85.4,10.0,0.0,0.8333333333333334,70.8,100.0,2.7,338.0,35.0,9.66,77.0,69.0,24.0,1.0,12
BBB,1,0,1,3,80.0,0,60,25.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
BBB,0,0,0,2,20.0,0,60,94.0,1,1,43.0,1.0,0.0,0.08333333333333333,43.0,0.0,3.0,14.0,6.0,2.33,0.0,0.0,2.0,0.0,12
DDD,1,0,1,1,70.0,0,60,58.0,1,1,37.0,2.0,1.0,0.14285714285714285,31.0,43.0,-1.0,744.0,30.0,24.8,0.0,89.0,46.0,1.0,14
FFF,1,0,0,3,20.0,0,60,25.0,0,0,88.0,12.0,0.0,0.9230769230769231,82.8,91.71428571428571,-54.0,4221.0,177.0,23.85,1137.0,865.0,30.0,1.0,13
FFF,1,0,0,2,20.0,1,60,17.0,0,1,66.0,1.0,0.0,0.07692307692307693,66.0,0.0,8.0,329.0,17.0,19.35,0.0,39.0,20.0,0.0,13
CCC,1,0,1,3,0.0,0,30,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,15.0,11.6,27.0,10.0,24.0,1.0,10
BBB,0,0,0,1,20.0,0,60,102.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
BBB,0,0,0,1,0.0,0,60,117.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
DDD,1,0,1,1,60.0,2,60,57.0,1,1,63.0,1.0,0.0,0.14285714285714285,63.0,0.0,3.0,140.0,10.0,14.0,0.0,0.0,1.0,1.0,7
BBB,0,0,0,2,30.0,0,60,42.0,1,0,71.2,5.0,0.0,0.8333333333333334,71.2,0.0,6.4,188.0,20.0,9.4,4.0,51.0,10.0,0.0,6
FFF,1,0,0,2,10.0,0,120,63.0,1,1,68.0,2.0,0.0,0.15384615384615385,68.0,0.0,-0.5,399.0,27.0,14.78,54.0,25.0,8.0,1.0,13
GGG,0,0,0,1,60.0,0,30,24.0,0,0,68.88888888888889,9.0,1.0,0.9,73.33333333333333,66.66666666666667,-11.11111111111111,298.0,26.0,11.46,169.0,0.0,3.0,1.0,10
FFF,1,0,0,1,90.0,0,60,25.0,0,0,69.91666666666667,12.0,0.0,0.9230769230769231,58.8,77.85714285714286,-3.75,1333.0,59.0,22.59,502.0,229.0,24.0,1.0,13
FFF,1,0,0,2,50.0,0,120,57.0,1,0,69.25,12.0,0.0,0.9230769230769231,54.2,80.0,-34.916666666666664,1207.0,51.0,23.67,549.0,39.0,11.0,1.0,13
DDD,1,1,1,3,40.0,0,120,88.0,1,0,85.875,8.0,0.0,0.5714285714285714,88.5,91.66666666666667,1.25,767.0,67.0,11.45,0.0,94.0,60.0,1.0,14
FFF,1,0,0,2,30.0,1,90,46.0,1,1,52.5,6.0,3.0,0.46153846153846156,48.4,73.0,-37.0,1039.0,73.0,14.23,148.0,74.0,17.0,1.0,13
FFF,1,0,0,1,10.0,0,90,163.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
CCC,1,0,0,2,40.0,0,120,-19.0,0,0,94.33333333333333,6.0,0.0,0.6,94.0,98.0,-0.6,680.0,56.0,12.14,211.0,60.0,97.0,0.0,10
CCC,0,0,1,1,50.0,0,60,53.0,1,1,55.8,5.0,1.0,0.5,62.0,51.666666666666664,3.8,273.0,18.0,15.17,180.0,0.0,15.0,1.0,10
GGG,0,0,1,0,30.0,0,30,72.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
DDD,1,0,0,1,0.0,0,120,21.0,0,1,17.0,1.0,1.0,0.07142857142857142,17.0,0.0,12.0,185.0,23.0,8.04,0.0,26.0,23.0,1.0,14
EEE,1,0,0,2,0.0,0,90,31.0,1,0,64.18181818181819,11.0,1.0,1.0,67.0,0.0,1.4545454545454546,1543.0,114.0,13.54,108.0,130.0,44.0,1.0,5
FFF,1,1,0,2,0.0,0,60,135.0,1,0,71.75,12.0,1.0,0.9230769230769231,62.4,78.42857142857143,-77.83333333333333,7260.0,170.0,42.71,2016.0,649.0,64.0,1.0,13
BBB,0,0,1,4,90.0,0,75,138.0,1,0,88.9090909090909,11.0,0.0,0.9166666666666666,83.0,96.0,-4.090909090909091,472.0,42.0,11.24,112.0,83.0,35.0,1.0,12
DDD,0,0,0,2,20.0,0,90,99.0,1,0,83.33333333333333,12.0,0.0,1.0,82.875,83.33333333333333,1.9090909090909092,2229.0,141.0,15.81,386.0,574.0,145.0,1.0,7
BBB,0,0,1,2,30.0,0,60,59.0,1,0,53.6,5.0,1.0,0.8333333333333334,53.6,0.0,-2.4,5233.0,117.0,44.73,136.0,489.0,2808.0,0.0,6
DDD,1,0,0,2,70.0,0,60,45.0,1,0,61.714285714285715,7.0,0.0,1.0,62.0,0.0,0.16666666666666666,747.0,65.0,11.49,0.0,226.0,50.0,1.0,7
BBB,0,0,0,2,70.0,0,60,72.0,1,0,83.63636363636364,11.0,0.0,0.9166666666666666,76.66666666666667,92.0,2.1818181818181817,1511.0,86.0,17.57,62.0,1087.0,22.0,0.0,12
BBB,0,0,0,1,50.0,0,60,121.0,1,0,59.8,5.0,1.0,0.8333333333333334,59.8,0.0,-0.4,1169.0,53.0,22.06,131.0,27.0,39.0,0.0,6
FFF,1,0,0,2,50.0,0,60,28.0,0,1,86.5,6.0,0.0,0.46153846153846156,83.0,93.5,-64.33333333333333,2687.0,100.0,26.87,227.0,136.0,19.0,1.0,13
BBB,1,0,0,2,60.0,0,60,35.0,1,0,67.8,5.0,1.0,0.8333333333333334,67.8,0.0,0.0,1409.0,76.0,18.54,99.0,196.0,39.0,1.0,6
CCC,1,0,0,2,10.0,0,120,7.0,0,0,52.55555555555556,9.0,2.0,0.9,47.25,59.0,3.375,1065.0,41.0,25.98,796.0,23.0,33.0,0.0,10
CCC,1,0,0,2,30.0,0,60,123.0,1,1,66.66666666666667,3.0,0.0,0.3,66.66666666666667,0.0,0.3333333333333333,1288.0,58.0,22.21,243.0,208.0,13.0,1.0,10
EEE,1,0,0,2,60.0,0,60,138.0,1,1,37.285714285714285,7.0,3.0,1.0,37.285714285714285,0.0,7.142857142857143,354.0,33.0,10.73,0.0,0.0,12.0,1.0,5
BBB,0,0,0,1,30.0,0,60,23.0,0,0,77.0909090909091,11.0,0.0,0.9166666666666666,78.0,76.0,3.909090909090909,662.0,44.0,15.05,120.0,291.0,37.0,1.0,12
FFF,1,0,1,2,40.0,0,60,289.0,1,0,78.83333333333333,12.0,0.0,0.9230769230769231,79.4,78.42857142857143,-11.166666666666666,8583.0,246.0,34.89,726.0,2655.0,38.0,1.0,13
EEE,0,0,1,2,30.0,0,30,9.0,0,0,88.75,4.0,0.0,0.8,88.75,0.0,-0.5,1878.0,51.0,36.82,226.0,348.0,25.0,1.0,5
FFF,1,1,0,1,0.0,0,240,117.0,1,1,66.0,2.0,0.0,0.15384615384615385,66.0,0.0,0.0,604.0,26.0,23.23,5.0,89.0,15.0,1.0,13
DDD,0,0,0,1,70.0,1,70,45.0,1,0,82.5,10.0,0.0,0.7142857142857143,83.5,87.6,-1.1,756.0,60.0,12.6,0.0,165.0,44.0,1.0,14
FFF,1,0,1,1,40.0,0,180,124.0,1,0,79.08333333333333,12.0,0.0,0.9230769230769231,74.2,82.57142857142857,-33.833333333333336,3287.0,85.0,38.67,874.0,238.0,23.0,0.0,13
CCC,1,0,1,2,80.0,0,60,74.0,1,1,60.375,8.0,1.0,0.8,56.0,67.66666666666667,2.875,3799.0,119.0,31.92,1356.0,19.0,164.0,1.0,10
GGG,0,0,0,2,30.0,0,30,57.0,1,0,81.85714285714286,7.0,0.0,0.7,71.0,90.0,-46.857142857142854,409.0,27.0,15.15,68.0,68.0,11.0,0.0,10
BBB,1,0,1,1,10.0,0,60,58.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
FFF,1,0,0,1,0.0,0,60,111.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,23.0,19.35,1.0,114.0,33.0,1.0,13
EEE,1,0,0,1,40.0,0,60,155.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
BBB,0,0,0,1,60.0,0,120,23.0,0,1,73.25,4.0,0.0,0.3333333333333333,64.33333333333333,100.0,7.0,306.0,42.0,7.29,25.0,68.0,23.0,1.0,12
GGG,0,0,1,1,10.0,0,30,23.0,0,1,45.0,1.0,0.0,0.1,45.0,0.0,-2.0,68.0,6.0,11.33,0.0,12.0,11.0,1.0,10
FFF,0,0,0,2,80.0,0,180,28.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,9.0,23.0,1.0,31.0,4.0,1.0,13
DDD,1,0,0,1,20.0,0,60,52.0,1,0,85.14285714285714,14.0,0.0,1.0,87.5,87.28571428571429,0.6428571428571429,2875.0,189.0,15.21,0.0,696.0,129.0,1.0,14
GGG,0,0,1,1,40.0,0,30,36.0,1,0,85.0,8.0,0.0,0.8,73.33333333333333,92.0,-41.75,511.0,37.0,13.81,94.0,90.0,20.0,1.0,10
DDD,0,1,0,2,20.0,0,90,117.0,1,1,86.0,4.0,0.0,0.5714285714285714,86.0,0.0,-1.25,1465.0,90.0,16.28,161.0,83.0,11.0,1.0,7
DDD,0,0,0,2,50.0,0,120,49.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,11.0,0.0,23.0,0.0,1.0,7
GGG,0,1,1,1,30.0,0,60,102.0,1,0,89.42857142857143,7.0,0.0,0.7,75.33333333333333,100.0,-53.285714285714285,959.0,63.0,15.22,106.0,99.0,21.0,1.0,10
FFF,1,0,1,1,70.0,0,120,67.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
DDD,1,0,1,3,80.0,0,60,66.0,1,0,88.33333333333333,6.0,0.0,0.8571428571428571,90.8,0.0,-5.166666666666667,4244.0,261.0,16.26,0.0,879.0,90.0,1.0,7
CCC,1,0,0,3,20.0,0,60,60.0,1,0,89.57142857142857,21.0,0.0,1.0,88.88888888888889,90.0909090909091,-10.1,4976.0,191.0,26.05,1264.0,213.0,104.0,1.0,10
FFF,1,0,1,3,20.0,0,60,85.0,1,0,89.83333333333333,12.0,0.0,0.9230769230769231,88.6,90.71428571428571,-47.333333333333336,4096.0,103.0,39.77,755.0,464.0,26.0,1.0,13
EEE,1,0,2,1,80.0,0,60,115.0,1,0,87.75,4.0,0.0,0.8,87.75,0.0,-1.0,3060.0,124.0,24.68,79.0,1093.0,79.0,1.0,5
FFF,0,0,0,2,30.0,0,60,42.0,1,0,90.75,12.0,0.0,0.9230769230769231,93.8,88.57142857142857,-19.0,3860.0,105.0,36.76,825.0,675.0,31.0,1.0,13
BBB,0,0,1,3,80.0,0,60,79.0,1,0,79.0909090909091,11.0,0.0,0.9166666666666666,81.66666666666667,76.0,0.36363636363636365,396.0,37.0,10.7,69.0,71.0,43.0,1.0,12
EEE,1,0,0,2,60.0,0,60,53.0,1,0,42.714285714285715,7.0,2.0,1.0,49.2,26.5,1.7142857142857142,911.0,55.0,16.56,351.0,45.0,35.0,1.0,5
GGG,1,0,0,2,90.0,0,30,37.0,1,0,79.44444444444444,9.0,0.0,0.9,78.33333333333333,80.0,-3.6666666666666665,685.0,30.0,22.83,118.0,125.0,27.0,1.0,10
FFF,1,0,0,1,10.0,0,90,60.0,1,1,69.0,3.0,0.0,0.23076923076923078,68.0,71.0,-16.666666666666668,848.0,31.0,27.35,270.0,183.0,26.0,1.0,13
FFF,1,0,0,2,60.0,0,120,66.0,1,0,88.08333333333333,12.0,0.0,0.9230769230769231,84.6,90.57142857142857,-67.66666666666667,4303.0,132.0,32.6,1397.0,522.0,27.0,1.0,13
FFF,1,0,0,2,60.0,1,60,113.0,1,0,63.45454545454545,11.0,0.0,0.8461538461538461,56.0,67.71428571428571,0.9090909090909091,1051.0,20.0,52.55,657.0,82.0,7.0,0.0,13
AAA,0,0,1,2,90.0,0,60,128.0,1,1,79.0,1.0,0.0,0.16666666666666666,79.0,0.0,-1.0,1204.0,35.0,34.4,0.0,208.0,5.0,1.0,6
FFF,1,0,1,1,90.0,0,60,181.0,1,0,95.91666666666667,12.0,0.0,0.9230769230769231,97.2,95.0,-63.5,7943.0,172.0,46.18,1204.0,1450.0,55.0,1.0,13
FFF,0,1,0,2,40.0,1,60,24.0,0,0,80.625,8.0,0.0,0.6153846153846154,77.25,84.0,-34.5,1015.0,44.0,23.07,350.0,64.0,32.0,1.0,13
FFF,0,0,0,3,10.0,0,60,47.0,1,0,88.19047619047619,21.0,0.0,1.0,88.22222222222223,87.0909090909091,-32.3,5539.0,190.0,29.15,1211.0,979.0,264.0,1.0,13
FFF,1,0,0,2,70.0,0,60,22.0,0,1,74.18181818181819,11.0,0.0,0.8461538461538461,71.5,75.71428571428571,-25.09090909090909,1352.0,51.0,26.51,536.0,315.0,22.0,1.0,13
FFF,1,0,0,1,20.0,0,120,22.0,0,1,90.0,1.0,0.0,0.07692307692307693,90.0,0.0,0.0,174.0,12.0,14.5,0.0,43.0,4.0,1.0,13
FFF,1,0,1,1,60.0,0,60,46.0,1,1,79.125,8.0,0.0,0.6153846153846154,76.4,83.66666666666667,-48.375,2763.0,66.0,41.86,547.0,199.0,43.0,1.0,13
FFF,1,0,1,2,50.0,0,60,102.0,1,0,86.5,12.0,0.0,0.9230769230769231,87.2,86.0,-60.166666666666664,6268.0,268.0,23.39,772.0,544.0,29.0,1.0,13
EEE,1,0,0,1,10.0,0,60,120.0,1,0,90.0,4.0,0.0,0.8,90.0,0.0,-1.25,1680.0,108.0,15.56,201.0,83.0,10.0,1.0,5
BBB,0,0,0,1,10.0,0,60,116.0,1,0,73.0,10.0,0.0,0.8333333333333334,58.333333333333336,95.0,5.8,139.0,16.0,8.69,56.0,10.0,6.0,0.0,12
DDD,1,0,0,2,40.0,0,120,30.0,0,0,81.0,7.0,0.0,1.0,84.5,0.0,0.5,1763.0,122.0,14.45,0.0,762.0,83.0,1.0,7
GGG,0,0,0,1,40.0,0,30,10.0,0,1,81.0,1.0,0.0,0.1,81.0,0.0,0.0,47.0,3.0,15.67,0.0,0.0,2.0,1.0,10
DDD,1,0,0,2,20.0,0,60,129.0,1,0,77.57142857142857,7.0,1.0,1.0,77.83333333333333,0.0,-2.3333333333333335,3449.0,185.0,18.64,0.0,1952.0,89.0,1.0,7
BBB,0,0,0,2,70.0,0,60,121.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
DDD,1,1,0,2,20.0,0,60,148.0,1,0,88.5,16.0,0.0,1.0,85.3,94.5,1.2,1312.0,102.0,12.86,174.0,411.0,61.0,1.0,7
BBB,0,0,0,1,60.0,0,60,30.0,0,0,54.8,5.0,1.0,0.8333333333333334,54.8,0.0,-7.6,282.0,16.0,17.62,52.0,8.0,31.0,1.0,6
CCC,1,0,1,3,20.0,0,90,70.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
FFF,1,0,0,2,60.0,0,120,73.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,1.0,13
BBB,0,0,0,0,30.0,0,60,74.0,1,1,1.0,1.0,1.0,0.16666666666666666,1.0,0.0,-15.0,78.0,3.0,26.0,0.0,8.0,10.0,1.0,6
GGG,0,0,0,1,30.0,0,45,24.0,0,0,68.0,7.0,0.0,0.7,58.666666666666664,75.0,-8.142857142857142,179.0,15.0,11.93,65.0,0.0,5.0,0.0,10
